url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe,username,id,displayname,rawDescription,renderedDescription,descriptionLinks,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,link,profileImageUrl,profileBannerUrl,label
https://twitter.com/KMxrtxn/status/1599249964009689089,2022-12-04 03:51:18+00:00,"The dollar is not  weak, because the dollar is weak, The dollar  is weak because the peso is strong.","The dollar is not  weak, because the dollar is weak, The dollar  is weak because the peso is strong.",1599249964009689089,https://twitter.com/KMxrtxn,0,0,0,0,1599249964009689089,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,,,,KMxrtxn,1557852610912145408,Hakuna Matata,He is dying please save him.,He is dying please save him.,,False,2022-08-11 22:13:26+00:00,6,35,155,661,0,11,,False,,https://pbs.twimg.com/profile_images/1581293267043241984/aEQxnM9Z_normal.jpg,https://pbs.twimg.com/profile_banners/1557852610912145408/1660256383,
https://twitter.com/ngong_z/status/1598997629773697024,2022-12-03 11:08:37+00:00,"the philippines: economic crisis
the concerts: the peso isn't weak because the peso is weak. the peso is weak because the dollar is strong","the philippines: economic crisis
the concerts: the peso isn't weak because the peso is weak. the peso is weak because the dollar is strong",1598997629773697024,https://twitter.com/ngong_z,5,43,143,9,1598997629773697024,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,,,ngong_z,1422468332,midnight iris ตั้งใจหายดี,she on meds. stanning isn't a full time job.,she on meds. stanning isn't a full time job.,,False,2013-05-12 07:06:29+00:00,27502,198,242705,2446,173,9593,happiness,False,"TextLink(text='ngongz.carrd.co', url='http://ngongz.carrd.co', tcourl='https://t.co/deNHnx4mET', indices=(0, 23))",https://pbs.twimg.com/profile_images/1634897888206782466/3ULuM8rT_normal.jpg,https://pbs.twimg.com/profile_banners/1422468332/1665160756,
https://twitter.com/ANGBAYANKO3/status/1598922069282283520,2022-12-03 06:08:22+00:00,"the dollar is weak because kakampinks are non sense, the peso is strong because the Govt is working good.
LENIE AND THE YELLOWPINKTARDS MGA BASURA SA BANSA","the dollar is weak because kakampinks are non sense, the peso is strong because the Govt is working good.
LENIE AND THE YELLOWPINKTARDS MGA BASURA SA BANSA",1598922069282283520,https://twitter.com/ANGBAYANKO3,0,0,0,0,1598922069282283520,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,https://twitter.com/manilabulletin/status/1598604165730643968,,,,,,,,,,,ANGBAYANKO3,1581129004811108352,ANG BAYAN KO,tunay na makabayan ay lumalaban sa mapanlinlang,tunay na makabayan ay lumalaban sa mapanlinlang,,False,2022-10-15 03:45:51+00:00,46,45,1699,1116,0,118,,False,,https://pbs.twimg.com/profile_images/1581130431990112256/KEAepQh-_normal.jpg,https://pbs.twimg.com/profile_banners/1581129004811108352/1665805986,
https://twitter.com/ANGBAYANKO3/status/1598857349066002432,2022-12-03 01:51:12+00:00,"so the dollar is weak because the kakampinks are strong in trolling,  or the PESO is strong because the  Government WORKING GOOD?","so the dollar is weak because the kakampinks are strong in trolling,  or the PESO is strong because the  Government WORKING GOOD?",1598857349066002432,https://twitter.com/ANGBAYANKO3,0,0,1,0,1598857349066002432,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,https://twitter.com/_miggypot29/status/1598618232876716032,,,,,,,,,,,ANGBAYANKO3,1581129004811108352,ANG BAYAN KO,tunay na makabayan ay lumalaban sa mapanlinlang,tunay na makabayan ay lumalaban sa mapanlinlang,,False,2022-10-15 03:45:51+00:00,46,45,1699,1116,0,118,,False,,https://pbs.twimg.com/profile_images/1581130431990112256/KEAepQh-_normal.jpg,https://pbs.twimg.com/profile_banners/1581129004811108352/1665805986,
https://twitter.com/Chrisharyce/status/1598655872682831873,2022-12-02 12:30:36+00:00,"KAYA NAGMAHAL ANG BILIHIN DAHIL MAHINA ANG PURCHASING POWER NG PILIPINAS. THAT’S IT.

“THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG.” ULUL!!!!!! DIM-WITTED!!!! DULDUG KA KINAM. SUPORTADO KA PA SA HOUSE BILL 6398.","KAYA NAGMAHAL ANG BILIHIN DAHIL MAHINA ANG PURCHASING POWER NG PILIPINAS. THAT’S IT.

“THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG.” ULUL!!!!!! DIM-WITTED!!!! DULDUG KA KINAM. SUPORTADO KA PA SA HOUSE BILL 6398.",1598655872682831873,https://twitter.com/Chrisharyce,0,0,2,0,1598655872682831873,tl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,,Chrisharyce,2661719467,🄵🄸🄺🄰,,,,False,2014-07-20 04:39:31+00:00,48,64,2004,1755,0,32,,False,,https://pbs.twimg.com/profile_images/1572037695001735169/i4Wk4E2f_normal.jpg,,
https://twitter.com/ReginaMLagos1/status/1598634981114675200,2022-12-02 11:07:35+00:00,The peso is strong now.. because the dollar is weak..because we have a strong President...😀😀😀 https://t.co/2wv2ukEoYt,The peso is strong now.. because the dollar is weak..because we have a strong President...😀😀😀 https://t.co/2wv2ukEoYt,1598634981114675200,https://twitter.com/ReginaMLagos1,1,8,30,3,1598634981114675200,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fi9-CwQUUAAvqNF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fi9-CwQUUAAvqNF?format=jpg&name=orig', altText=None)]",,,,,,,,,,,,,ReginaMLagos1,1450420461595021312,Beauty,Life is short...be happy...think positive...smile ...😀😀😀,Life is short...be happy...think positive...smile ...😀😀😀,,False,2021-10-19 11:16:39+00:00,485,675,6406,5178,0,1773,,False,,https://pbs.twimg.com/profile_images/1599088944162824192/_iebj7-p_normal.jpg,https://pbs.twimg.com/profile_banners/1450420461595021312/1670936462,
https://twitter.com/altGenie/status/1598617532747116544,2022-12-02 09:58:15+00:00,"Peso rises vs Dollar. But why? Is it bcoz PHP got stronger? No. USD falls due to dovish Fed outlook. So PHP can look strong when USD weakens. Consequently, PHP can look weak when USD strengtens: The Peso is weak not bcoz it's weak, but bcoz the Dollar is strong. Sandro was right. https://t.co/8JIjU6aYzB","Peso rises vs Dollar. But why? Is it bcoz PHP got stronger? No. USD falls due to dovish Fed outlook. So PHP can look strong when USD weakens. Consequently, PHP can look weak when USD strengtens: The Peso is weak not bcoz it's weak, but bcoz the Dollar is strong. Sandro was right. https://t.co/8JIjU6aYzB",1598617532747116544,https://twitter.com/altGenie,5,16,90,2,1598617532747116544,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fi9uK-fVEAIpL5Y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fi9uK-fVEAIpL5Y?format=jpg&name=orig', altText=None)]",,,,,,,,,,,,,altGenie,1252241340055744512,Gene Altamonte,,,,False,2020-04-20 14:23:26+00:00,799,106,11784,16212,0,2701,,False,,https://pbs.twimg.com/profile_images/1422162779734036483/eJq-8BDY_normal.jpg,https://pbs.twimg.com/profile_banners/1252241340055744512/1587393125,
https://twitter.com/oiger/status/1598500225794322432,2022-12-02 02:12:07+00:00,the peso is strong because the dollar is weak? or the pesos is strong because bbm is strong?,the peso is strong because the dollar is weak? or the pesos is strong because bbm is strong?,1598500225794322432,https://twitter.com/oiger,1,0,0,0,1598500225794322432,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,,,,,oiger,24340307,ETF,hater,hater,,False,2009-03-14 06:21:55+00:00,202,789,11929,2698,3,1101,National Capital Region,False,"TextLink(text='google.com', url='http://www.google.com', tcourl='https://t.co/S41S2dhEFl', indices=(0, 23))",https://pbs.twimg.com/profile_images/2183902265/image_normal.jpg,https://pbs.twimg.com/profile_banners/24340307/1363063568,
https://twitter.com/WTNBEH4RUT0/status/1597961403717255175,2022-11-30 14:31:01+00:00,I would like to make one thing clear... the peso is not weak because the peso is weak. The peso is weak because the dollar is strong. https://t.co/CqfeS6PEZG,I would like to make one thing clear... the peso is not weak because the peso is weak. The peso is weak because the dollar is strong. https://t.co/CqfeS6PEZG,1597961403717255175,https://twitter.com/WTNBEH4RUT0,0,0,2,0,1597961403717255175,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fi0ZLMgUYAAmu6f?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fi0ZLMgUYAAmu6f?format=jpg&name=orig', altText=None)]",,,,,,,,,,,,,WTNBEH4RUT0,1456236857566523396,ky,jaeruto ☆ svtrsr kings,jaeruto ☆ svtrsr kings,,False,2021-11-04 12:28:33+00:00,2275,2365,73331,67771,2,2381,she,False,"TextLink(text='watanabi.carrd.co', url='https://watanabi.carrd.co/', tcourl='https://t.co/EBs1lTSeMi', indices=(0, 23))",https://pbs.twimg.com/profile_images/1638767963632451584/d-keV9Ph_normal.png,https://pbs.twimg.com/profile_banners/1456236857566523396/1674451564,
https://twitter.com/lcve214/status/1597257779613687810,2022-11-28 15:55:04+00:00,the peso is weak because the dollar is strong,the peso is weak because the dollar is strong,1597257779613687810,https://twitter.com/lcve214,0,0,0,0,1597257779613687810,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,,,,lcve214,1567663322643972097,ً,logged out 😶‍🌫️,logged out 😶‍🌫️,,False,2022-09-07 23:57:25+00:00,42,42,4811,625,0,375,,False,,https://pbs.twimg.com/profile_images/1618064372798214146/PrWp73oE_normal.jpg,https://pbs.twimg.com/profile_banners/1567663322643972097/1674090226,
https://twitter.com/nextdoornathan/status/1596845952555683841,2022-11-27 12:38:37+00:00,"It's not that the PESO is STRONG

It's just that... the DOLLAR is WEAK

WAAHAHAHHA ANO KA NGAUN, SANDRO","It's not that the PESO is STRONG

It's just that... the DOLLAR is WEAK

WAAHAHAHHA ANO KA NGAUN, SANDRO",1596845952555683841,https://twitter.com/nextdoornathan,0,0,3,0,1596845952555683841,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,https://twitter.com/jclem3/status/1596776549294182402,,,,,,,,,,,nextdoornathan,1492736033665863683,Nathan ネイサン🌸👑🐠🐔🌞,Ninong of the Drag Queens | Corazon Stalker | Westerosi Spy | Lead Singer - House of Xtina | Medics4AngatBuhay | Next Door Kuya | Eva VS iPhone 14 | Blacklawan,Ninong of the Drag Queens | Corazon Stalker | Westerosi Spy | Lead Singer - House of Xtina | Medics4AngatBuhay | Next Door Kuya | Eva VS iPhone 14 | Blacklawan,,False,2022-02-13 05:43:41+00:00,4746,908,6623,14226,3,754,,False,,https://pbs.twimg.com/profile_images/1572263420740898817/ULWV974x_normal.jpg,https://pbs.twimg.com/profile_banners/1492736033665863683/1668483600,
https://twitter.com/ronaldgem/status/1596344342893191169,2022-11-26 03:25:24+00:00,"ORIGINAL VS. FAKE

The now-viral quote card of Sandro Marcos supposedly commenting on the price of red onions is FAKE.

The card being reposted is an edited version of an Inquirer card where he commented on the weakening PHP, saying ""The peso is weak because the dollar is strong"" https://t.co/EKW34Q3k42","ORIGINAL VS. FAKE

The now-viral quote card of Sandro Marcos supposedly commenting on the price of red onions is FAKE.

The card being reposted is an edited version of an Inquirer card where he commented on the weakening PHP, saying ""The peso is weak because the dollar is strong"" https://t.co/EKW34Q3k42",1596344342893191169,https://twitter.com/ronaldgem,11,80,393,31,1596344342893191169,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fidatz7aYAErK9H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fidatz7aYAErK9H?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FidauC5aAAE0BK6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FidauC5aAAE0BK6?format=jpg&name=orig', altText=None)]",,,,,,,,,,,,,ronaldgem,350067945,Roentgen,"Communications Director, @iMPACTPH2019 • 37th UPLB USC Chairperson • BS ChE • Finalist, 8th Philippine National Chemistry Olympiad 📧 rgcelestial@gmail.com","Communications Director, @iMPACTPH2019 • 37th UPLB USC Chairperson • BS ChE • Finalist, 8th Philippine National Chemistry Olympiad 📧 rgcelestial@gmail.com",,False,2011-08-07 04:37:13+00:00,11687,2658,129993,238172,24,5227,"Tabaco City, Bicol Region",False,,https://pbs.twimg.com/profile_images/1634944966714859520/E1BstC6c_normal.jpg,https://pbs.twimg.com/profile_banners/350067945/1649345526,
https://twitter.com/mgb819/status/1596036130087919616,2022-11-25 07:00:40+00:00,It’s as significant as when the moron declared “I would like to make one thing clear…the peso is not weak because the peso is weak. The peso is weak because the dollar is strong”,It’s as significant as when the moron declared “I would like to make one thing clear…the peso is not weak because the peso is weak. The peso is weak because the dollar is strong”,1596036130087919616,https://twitter.com/mgb819,0,0,5,0,1596036130087919616,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,https://twitter.com/manilabulletin/status/1595980773680562176,,,,,,,,,,,mgb819,166483725,manolo,left of center; will not tolerate tyranny; certified duathlete who believes there are only 2 kinds of people in this world...those who either love or hate me,left of center; will not tolerate tyranny; certified duathlete who believes there are only 2 kinds of people in this world...those who either love or hate me,,False,2010-07-14 07:41:21+00:00,601,304,23209,17910,1,5881,,False,,https://pbs.twimg.com/profile_images/1601040802968350720/G3Pipcn0_normal.jpg,https://pbs.twimg.com/profile_banners/166483725/1652137549,
